scorer,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000
bodyparts,left antennae,left antennae,left antennae,right antennae,right antennae,right antennae,Base of antennae,Base of antennae,Base of antennae,left wing hinge,left wing hinge,left wing hinge,right wing hinge,right wing hinge,right wing hinge,sting,sting,sting,Petiole,Petiole,Petiole
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
491,18.926544189453125,44.84580993652344,0.9999997615814209,83.24420166015625,1.629378318786621,0.9998148679733276,69.0561752319336,42.50865173339844,1.0,64.61846923828125,84.0958251953125,1.0,102.11376190185547,65.82830047607422,1.0,115.39886474609375,178.87953186035156,1.0,91.41656494140625,97.8268051147461,1.0
492,21.514110565185547,49.955238342285156,1.0,67.4050521850586,4.8189005851745605,0.998453676700592,63.34750747680664,46.43671417236328,1.0,66.6527099609375,89.69773864746094,1.0,98.8553466796875,64.84049987792969,1.0,120.3406982421875,180.53652954101562,1.0,94.90619659423828,100.67008972167969,1.0
493,21.70650863647461,47.39064407348633,1.0,78.06780242919922,1.8290987014770508,0.8505218029022217,63.23875427246094,41.96804428100586,1.0,65.12060546875,88.70465087890625,1.0,98.26327514648438,63.074771881103516,1.0,117.09271240234375,178.29649353027344,1.0,92.97694396972656,100.27259826660156,1.0
494,16.569246292114258,47.26149368286133,1.0,46.07748794555664,5.7272467613220215,0.6280987858772278,56.297340393066406,45.89044952392578,1.0,63.02421569824219,88.73677825927734,1.0,96.67178344726562,64.48785400390625,1.0,119.52195739746094,177.48045349121094,1.0,93.07379913330078,100.75238037109375,1.0
495,2.5418295860290527,38.05414581298828,0.9921197891235352,2.198051929473877,188.78268432617188,0.26859593391418457,56.78285217285156,43.15318298339844,0.9999998807907104,57.586036682128906,88.66661071777344,1.0,92.95539093017578,61.1617431640625,1.0,122.90377044677734,173.33851623535156,1.0,90.2452621459961,99.30811309814453,1.0
496,41.71272277832031,197.0850830078125,0.5534911751747131,4.362456798553467,198.7810821533203,0.7366539835929871,56.91965866088867,43.71885681152344,0.9999728202819824,58.87226867675781,87.03997039794922,0.9999996423721313,90.74944305419922,59.43858337402344,1.0,124.5753173828125,173.57940673828125,1.0,92.656494140625,98.1669921875,1.0
497,16.822235107421875,36.62773132324219,0.9999815225601196,61.58076477050781,1.9446723461151123,0.9968811869621277,57.83734130859375,44.41439437866211,1.0,58.90684127807617,86.0694580078125,1.0,91.48851776123047,59.882198333740234,1.0,125.1873779296875,174.24896240234375,1.0,91.07951354980469,98.55358123779297,1.0
498,14.130606651306152,66.88935852050781,0.9990788698196411,66.97456359863281,16.5970516204834,0.9999994039535522,57.61445617675781,51.800262451171875,0.9999998807907104,65.017822265625,97.27137756347656,0.9999449849128723,93.51679992675781,58.340736389160156,1.0,140.909912109375,172.2386016845703,1.0,99.47142791748047,101.17682647705078,0.9999999403953552
499,11.209247589111328,79.38352966308594,0.5345248579978943,50.794132232666016,15.187687873840332,0.9804699420928955,52.3563346862793,57.3148193359375,0.9999592900276184,64.11038970947266,99.74137115478516,0.9996929168701172,93.8583755493164,65.56607818603516,0.9999998807907104,145.3772430419922,167.25758361816406,1.0,98.00146484375,101.5924301147461,0.9999989867210388
500,40.4448356628418,28.408395767211914,0.06250512599945068,40.534759521484375,27.548795700073242,0.9993637800216675,50.78092575073242,62.65353775024414,0.9999940395355225,64.68075561523438,100.2885971069336,0.9947758913040161,96.32514953613281,65.62029266357422,0.9999539852142334,146.64723205566406,166.2621612548828,1.0,99.38104248046875,101.60187530517578,0.9999948740005493
501,6.225592136383057,63.66292953491211,0.9862215518951416,33.35395812988281,24.347618103027344,0.9999959468841553,45.650699615478516,59.55686950683594,1.0,62.19266891479492,100.70413970947266,0.9999996423721313,86.93171691894531,61.861820220947266,0.9999997615814209,142.33311462402344,167.1087646484375,1.0,95.52714538574219,100.48046112060547,1.0
502,-0.16228723526000977,66.7386245727539,0.8594688773155212,27.298128128051758,19.545284271240234,0.9999998807907104,45.15654754638672,59.751922607421875,1.0,60.69183349609375,99.83212280273438,1.0,87.02516174316406,62.31026077270508,0.9999999403953552,144.978515625,164.61972045898438,1.0,94.61408996582031,100.12430572509766,1.0
503,11.598564147949219,97.331298828125,0.9999974966049194,16.22068214416504,37.205467224121094,1.0,37.71620178222656,70.05480194091797,1.0,57.74711227416992,104.77824401855469,0.9999570846557617,84.04435729980469,63.79460906982422,0.9999992847442627,150.50254821777344,161.9176483154297,1.0,94.37569427490234,101.5324478149414,0.9999996423721313
504,6.7606706619262695,94.71199035644531,0.9994937181472778,19.95038414001465,43.27967071533203,0.9999990463256836,41.462974548339844,69.0942153930664,0.9999994039535522,62.52566909790039,104.41690063476562,0.999774694442749,86.61454010009766,61.322906494140625,0.9999439716339111,155.60940551757812,158.83633422851562,0.9999998807907104,98.08645629882812,99.02444458007812,0.9999970197677612
505,2.876202344894409,130.04380798339844,0.0003293454647064209,18.37621307373047,38.33706283569336,0.9999951124191284,38.5879020690918,66.89653778076172,0.9999687075614929,60.964839935302734,104.55978393554688,0.9998257756233215,83.52910614013672,63.15968704223633,0.9999768137931824,157.28744506835938,156.583740234375,0.9999999403953552,98.2030029296875,98.65908813476562,0.9999983310699463
506,-5.573999404907227,71.03365325927734,0.23923227190971375,30.089157104492188,18.6560115814209,0.999832034111023,39.82509994506836,63.02147674560547,0.9999973773956299,63.05063247680664,103.28236389160156,0.9993058443069458,81.28816223144531,62.123985290527344,0.9999908804893494,158.9371337890625,150.58621215820312,0.9999998807907104,97.60205078125,96.6541519165039,0.9999960660934448
507,3.3354406356811523,59.67878723144531,0.8915848731994629,35.98164749145508,17.547574996948242,1.0,48.25601577758789,59.068538665771484,0.9999999403953552,66.53572845458984,103.60185241699219,0.9999974370002747,87.0295181274414,61.180965423583984,0.9999948740005493,164.96044921875,150.96124267578125,1.0,102.95396423339844,97.64163208007812,0.9999558925628662
508,-8.969138145446777,56.76972961425781,0.9955216646194458,40.81512451171875,14.082618713378906,0.9999983310699463,45.25676727294922,55.64030838012695,1.0,61.65558624267578,102.96595001220703,0.9999959468841553,83.41996765136719,61.18212890625,1.0,160.56109619140625,150.39637756347656,1.0,99.56373596191406,96.69558715820312,0.9999974966049194
509,-1.4649767875671387,84.34413146972656,0.9941859245300293,25.281604766845703,30.766271591186523,0.9999997615814209,38.41135025024414,63.68586730957031,1.0,60.930049896240234,102.90727233886719,0.999984622001648,80.69627380371094,59.57249069213867,0.9999711513519287,160.11595153808594,144.52745056152344,1.0,96.24031829833984,95.79771423339844,0.9998764991760254
510,6.244978904724121,85.0997314453125,0.9999999403953552,28.585527420043945,34.192527770996094,1.0,40.9542121887207,67.46882629394531,1.0,63.47261047363281,106.52623748779297,1.0,82.02938079833984,63.275630950927734,1.0,164.29957580566406,142.32272338867188,1.0,99.6164321899414,99.05902862548828,1.0
511,11.220634460449219,89.08068084716797,0.9999996423721313,25.181716918945312,38.31731414794922,1.0,42.108516693115234,70.17864227294922,1.0,64.69698333740234,104.79219818115234,0.9999762773513794,88.89470672607422,64.60686492919922,0.999939501285553,166.738037109375,146.92100524902344,1.0,102.65606689453125,97.3196029663086,0.999998927116394
512,9.881681442260742,80.3701171875,0.9999999403953552,34.02363967895508,26.65416145324707,0.9999998211860657,47.54888916015625,64.59117126464844,1.0,64.34878540039062,103.50676727294922,0.9999994039535522,90.814697265625,64.23634338378906,0.9999228715896606,162.8340301513672,150.15972900390625,1.0,102.76826477050781,96.77999877929688,0.9999762177467346
513,-2.054067611694336,66.29596710205078,0.9866375923156738,36.7908935546875,30.420948028564453,0.9998955726623535,46.39580535888672,62.17082595825195,0.9999986290931702,63.457550048828125,100.3969955444336,0.9999995827674866,84.15731811523438,58.62608337402344,0.9999529123306274,166.85528564453125,144.59034729003906,1.0,99.7201156616211,94.01323699951172,0.9999990463256836
514,0.39790916442871094,90.55259704589844,0.768043041229248,26.752580642700195,32.75277328491211,1.0,41.87142562866211,70.6713638305664,1.0,64.70498657226562,110.29432678222656,0.9999994039535522,82.58946990966797,65.372802734375,1.0,172.20838928222656,136.80238342285156,1.0,98.7242660522461,97.52806091308594,0.9999954104423523
515,5.778876304626465,100.47962951660156,0.9999364018440247,17.272319793701172,46.27518844604492,1.0,40.15464782714844,77.10549926757812,1.0,68.75161743164062,111.06771850585938,1.0,87.48251342773438,66.44810485839844,1.0,173.64932250976562,131.22048950195312,1.0,101.4969253540039,97.2110595703125,1.0
516,0.2740359306335449,88.6427001953125,0.9992890954017639,29.645370483398438,28.264978408813477,0.9999996423721313,43.079551696777344,72.58343505859375,1.0,66.92962646484375,106.92469787597656,0.9999990463256836,86.19645690917969,64.18247985839844,0.9999996423721313,173.08773803710938,134.8966064453125,1.0,99.95211791992188,98.259521484375,0.9999998807907104
517,-2.7282047271728516,83.66629028320312,0.9977849721908569,34.922462463378906,25.490324020385742,0.9999972581863403,42.83680725097656,70.97755432128906,1.0,65.85580444335938,107.88114166259766,0.9999722242355347,87.7730712890625,64.49467468261719,1.0,172.8654022216797,131.9196319580078,1.0,99.24253845214844,96.86687469482422,0.9999973773956299
518,-5.028230667114258,75.83155822753906,0.9946584701538086,39.548370361328125,23.443525314331055,1.0,44.64370346069336,66.63954162597656,1.0,66.10771179199219,108.19215393066406,1.0,84.86717224121094,67.6066665649414,1.0,172.5607147216797,135.60955810546875,1.0,98.7103500366211,97.32611846923828,0.9999998211860657
519,4.038691520690918,73.88167572021484,0.9999632835388184,43.26804733276367,29.045459747314453,0.999987781047821,49.3231086730957,65.60931396484375,0.9999901056289673,67.28047943115234,107.24739837646484,1.0,91.26602172851562,64.71546936035156,0.999976396560669,175.33624267578125,138.53858947753906,1.0,102.72650909423828,97.38775634765625,0.9999996423721313
520,7.032998085021973,78.17974090576172,0.9999961853027344,37.377769470214844,31.757490158081055,0.9999982714653015,44.980377197265625,67.39838409423828,0.9999996423721313,64.69327545166016,106.35922241210938,0.9999997615814209,88.4074478149414,65.17664337158203,0.9999631643295288,171.8484649658203,136.9479522705078,1.0,99.2857437133789,97.63124084472656,0.9999998807907104
521,6.657492637634277,102.41891479492188,0.9999983310699463,23.937259674072266,42.42430114746094,0.9999744892120361,42.17379379272461,76.73384857177734,1.0,67.23619842529297,105.7864761352539,0.9999985694885254,87.39775848388672,63.958221435546875,0.9999994039535522,176.28924560546875,131.2464141845703,1.0,99.36095428466797,96.82810974121094,0.9999998807907104
522,1.0333256721496582,108.02498626708984,0.9990171194076538,12.549137115478516,49.10275650024414,1.0,35.82644271850586,82.02115631103516,1.0,63.5538330078125,112.37520599365234,0.9999946355819702,80.57159423828125,68.67589569091797,1.0,177.28321838378906,120.6023178100586,1.0,95.75797271728516,95.7737808227539,1.0
523,-0.1758255958557129,88.60995483398438,0.968388557434082,23.8958797454834,30.813018798828125,1.0,42.3701057434082,76.44686889648438,1.0,66.1536865234375,109.15180206298828,0.9999709129333496,83.0588607788086,64.44232940673828,0.9999992251396179,177.18814086914062,125.4774398803711,1.0,97.84602355957031,95.40167999267578,0.9999988079071045
524,1.5864465236663818,80.62799835205078,0.7387725710868835,30.45940399169922,30.234703063964844,0.9999997615814209,43.18207931518555,71.51004028320312,1.0,68.07442474365234,107.56366729736328,0.999809980392456,86.13798522949219,64.22017669677734,0.9999978542327881,177.11038208007812,128.72406005859375,1.0,100.43315124511719,95.22029113769531,0.9999992251396179
525,-3.9457640647888184,70.32952880859375,0.8697291612625122,39.37495040893555,20.269203186035156,0.9999918937683105,45.61975860595703,62.90896224975586,0.9999964237213135,62.94489669799805,103.31446838378906,0.9999997019767761,82.96917724609375,59.540584564208984,0.9998891353607178,173.8067169189453,127.38823699951172,1.0,97.83366394042969,93.98611450195312,0.9999991059303284
526,-0.08562707901000977,78.6129379272461,0.9883201122283936,30.09857940673828,33.7371940612793,1.0,43.011802673339844,69.23844146728516,1.0,63.759605407714844,104.86876678466797,0.9999990463256836,85.27078247070312,62.48123550415039,0.9999997615814209,174.76715087890625,132.28384399414062,1.0,99.70149993896484,97.40052032470703,1.0
527,5.892465591430664,90.87092590332031,0.9999371767044067,25.698389053344727,37.79958724975586,0.9999999403953552,43.386600494384766,77.63709259033203,1.0,64.95307922363281,110.51490783691406,0.9999997615814209,84.99311065673828,65.884765625,0.9999970197677612,177.68470764160156,130.89833068847656,1.0,97.40635681152344,100.0153579711914,0.9999996423721313
528,-0.09920215606689453,85.96654510498047,0.5818788409233093,28.085832595825195,31.594993591308594,1.0,44.79646682739258,75.39105224609375,1.0,67.51751708984375,110.67154693603516,0.9999991655349731,87.79525756835938,65.242919921875,0.9999898672103882,178.63201904296875,127.77139282226562,1.0,99.75992584228516,98.47962951660156,0.9999996423721313
529,-2.5570173263549805,65.15973663330078,0.026709049940109253,33.854244232177734,20.032516479492188,0.9999911785125732,43.042579650878906,64.6899642944336,1.0,66.9825439453125,106.8421859741211,0.9999860525131226,82.61459350585938,63.17687225341797,0.9999961256980896,172.22802734375,134.41458129882812,1.0,99.36515808105469,96.09895324707031,0.9999998807907104
530,-2.0700111389160156,75.97054290771484,0.38953858613967896,25.741920471191406,27.72352409362793,1.0,43.59331512451172,68.04615783691406,1.0,67.34112548828125,108.32198333740234,0.9999996423721313,89.12641906738281,64.51183319091797,0.9999999403953552,173.25022888183594,135.80935668945312,0.9999999403953552,102.4333724975586,96.25900268554688,0.9999998807907104
531,1.9357118606567383,83.33763885498047,0.9573491215705872,25.1325740814209,34.71166229248047,1.0,44.584835052490234,74.67750549316406,1.0,66.91692352294922,107.59478759765625,0.9999999403953552,88.06962585449219,66.02335357666016,0.9999998807907104,177.08663940429688,135.3130645751953,1.0,99.82853698730469,99.02281188964844,1.0
532,-2.226569652557373,81.21257019042969,0.8909705281257629,29.84890365600586,31.063936233520508,0.9999996423721313,43.83784484863281,74.42718505859375,1.0,66.5205078125,109.47930145263672,0.999997615814209,86.88327026367188,68.68893432617188,0.9999935626983643,173.37205505371094,138.6156768798828,1.0,98.73965454101562,99.28240966796875,1.0
533,176.72808837890625,128.99810791015625,0.0006765127182006836,21.179479598999023,28.55518341064453,1.0,37.118019104003906,66.91234588623047,0.9999998807907104,59.834800720214844,105.0641098022461,0.9999961853027344,81.89570617675781,64.02906799316406,0.9999849796295166,166.19424438476562,135.6884307861328,1.0,90.7207260131836,97.21524047851562,1.0
534,-5.325374603271484,86.77845764160156,0.9109420776367188,16.199411392211914,32.77013397216797,1.0,36.2725944519043,70.45162200927734,1.0,59.00339889526367,105.95561218261719,0.9999929666519165,81.23631286621094,63.39546203613281,0.9999992847442627,167.2411651611328,132.25181579589844,1.0,92.16023254394531,95.90632629394531,0.9999999403953552
535,-3.5056190490722656,90.38787841796875,0.9917347431182861,15.5778169631958,39.55632781982422,1.0,33.986663818359375,74.7655258178711,1.0,60.175392150878906,107.16010284423828,0.99998939037323,79.43441772460938,63.90732955932617,0.9999999403953552,168.8887939453125,131.28387451171875,0.9999999403953552,91.6808090209961,95.5627212524414,1.0
536,-2.759913921356201,90.9249038696289,0.9925975203514099,15.057987213134766,34.989013671875,0.9999995231628418,34.52771759033203,76.2699966430664,1.0,56.85429763793945,110.53752136230469,0.9999749660491943,75.37380981445312,66.58384704589844,0.9999951720237732,165.00173950195312,134.3665008544922,1.0,87.19904327392578,101.22831726074219,0.9999983906745911
537,2.882300853729248,89.26734161376953,0.9999969005584717,30.892349243164062,28.688539505004883,0.9999994039535522,43.9597053527832,70.76182556152344,1.0,65.57701110839844,106.62528991699219,0.9999974966049194,85.45077514648438,62.82754135131836,0.9999982714653015,175.50961303710938,131.33749389648438,1.0,98.65259552001953,95.04302978515625,0.9999992847442627
538,2.2296385765075684,89.31719970703125,0.9999980926513672,26.870420455932617,33.105560302734375,0.9999998807907104,43.67636489868164,76.43135833740234,1.0,67.02127838134766,106.67034149169922,0.9999995231628418,86.3193588256836,64.91717529296875,0.9999964237213135,175.693603515625,132.5321807861328,1.0,99.26628875732422,97.10242462158203,1.0
539,2.295454978942871,93.91792297363281,0.9999949932098389,25.708772659301758,39.48976135253906,1.0,43.7061653137207,78.53208923339844,1.0,67.80985260009766,110.61466979980469,0.9999997615814209,86.3969497680664,66.71272277832031,0.9999982118606567,175.04263305664062,131.32608032226562,1.0,100.98478698730469,98.42247009277344,1.0
540,4.160800933837891,94.00585174560547,0.9999959468841553,25.966760635375977,47.361000061035156,1.0,42.979373931884766,79.22113800048828,1.0,66.80443572998047,110.33932495117188,0.9999995231628418,86.2403564453125,67.66252136230469,0.9999998211860657,176.2104949951172,131.8160400390625,1.0,101.0958480834961,99.39371490478516,1.0
541,-0.19075775146484375,93.99285125732422,0.9997076988220215,24.133630752563477,33.9035758972168,1.0,42.5520133972168,76.32066345214844,1.0,67.38970184326172,109.33855438232422,0.9999973773956299,86.63832092285156,67.2721939086914,1.0,174.4887237548828,132.77407836914062,1.0,99.99095916748047,98.3123779296875,1.0
542,1.2622668743133545,89.79076385498047,0.9999901056289673,28.00464630126953,31.096738815307617,0.9999998807907104,42.999488830566406,76.38424682617188,1.0,66.51728820800781,108.30168151855469,0.9999961853027344,86.47164154052734,67.93116760253906,1.0,170.60153198242188,135.1112823486328,1.0,99.61156463623047,98.60862731933594,0.9999998807907104
543,2.7015323638916016,80.16217803955078,0.9999345541000366,34.85360336303711,26.425655364990234,0.9999998807907104,45.55191421508789,69.3665542602539,1.0,67.53770446777344,106.70510864257812,0.9999997615814209,90.15394592285156,64.6605453491211,0.9999998211860657,176.72706604003906,134.62265014648438,1.0,101.67586517333984,95.97563171386719,0.9999992847442627
544,3.3606488704681396,80.72940063476562,0.9999775290489197,35.406986236572266,28.967296600341797,0.9999998807907104,47.935916900634766,68.80642700195312,1.0,69.48080444335938,106.05574798583984,0.9999998807907104,92.5119400024414,65.36170959472656,0.9999997019767761,176.9044952392578,133.44313049316406,1.0,102.80107879638672,95.00274658203125,0.9999992847442627
545,4.100531578063965,89.60940551757812,0.9999995827674866,31.06344223022461,38.66621017456055,0.9999999403953552,46.87696075439453,72.99638366699219,1.0,69.01858520507812,106.87275695800781,0.9999995827674866,91.6422119140625,65.45428466796875,0.9999990463256836,177.091064453125,133.82626342773438,1.0,103.004150390625,96.3982925415039,0.9999996423721313
546,10.371856689453125,92.64695739746094,1.0,31.333660125732422,39.5286865234375,1.0,47.578224182128906,73.86918640136719,1.0,70.65808868408203,106.20684814453125,0.9999991655349731,91.91224670410156,65.02566528320312,0.9999971389770508,178.19908142089844,131.10556030273438,1.0,103.3348617553711,96.24410247802734,0.9999995231628418
547,18.9842586517334,107.2376708984375,1.0,27.524269104003906,45.955448150634766,1.0,47.25412368774414,78.09435272216797,1.0,69.66446685791016,106.2861328125,0.9999996423721313,90.64386749267578,66.5040512084961,0.9999977946281433,178.10394287109375,132.0140838623047,1.0,103.41626739501953,95.92493438720703,0.9999996423721313
548,20.15085220336914,112.93495178222656,1.0,24.389894485473633,46.30067443847656,1.0,46.54252624511719,80.47960662841797,1.0,72.03372192382812,107.47037506103516,0.9999856948852539,89.83525085449219,66.8204345703125,0.9999997615814209,180.37948608398438,130.87631225585938,1.0,103.00568389892578,96.31309509277344,0.9999998807907104
549,18.937103271484375,115.50831604003906,1.0,23.026216506958008,49.496986389160156,1.0,45.779640197753906,82.16802215576172,1.0,73.82364654541016,109.67565155029297,0.9999983310699463,89.4153823852539,66.5981674194336,1.0,179.1732940673828,127.23990631103516,1.0,103.5232925415039,96.5048599243164,1.0
550,16.46653175354004,115.31442260742188,1.0,21.300872802734375,53.598426818847656,1.0,44.59950637817383,83.11627960205078,1.0,72.07809448242188,109.70948028564453,0.9999943971633911,88.32880401611328,66.76607513427734,1.0,179.02882385253906,127.30840301513672,1.0,102.4153060913086,96.55146789550781,1.0
551,10.287490844726562,111.57664489746094,1.0,23.47041130065918,47.30070495605469,1.0,45.600589752197266,82.3796615600586,1.0,75.09605407714844,109.05484771728516,0.9999949932098389,89.7750473022461,66.13355255126953,1.0,180.76744079589844,126.47108459472656,1.0,104.17393493652344,96.47827911376953,0.9999998807907104
552,4.3648457527160645,101.25153350830078,0.9999996423721313,26.458498001098633,38.66401290893555,1.0,46.74057388305664,80.0513687133789,1.0,73.5484848022461,109.30247497558594,0.9999804496765137,90.96945190429688,65.23411560058594,1.0,180.1288604736328,126.12425994873047,1.0,103.83836364746094,95.22611999511719,0.9999999403953552
553,5.000849723815918,96.9297103881836,0.9999992847442627,28.742647171020508,36.84687042236328,1.0,46.97555160522461,79.26994323730469,1.0,73.0353775024414,109.10929870605469,0.9999634027481079,90.78385925292969,65.34069061279297,1.0,180.6952362060547,126.73931884765625,1.0,103.24777221679688,96.9056625366211,0.9999998807907104
554,6.474751949310303,92.9428482055664,0.9999998211860657,31.8489990234375,37.237430572509766,1.0,46.76261520385742,78.40511322021484,1.0,72.46127319335938,108.5732192993164,0.9999387860298157,89.97675323486328,65.2596664428711,1.0,179.28683471679688,126.01516723632812,1.0,102.64996337890625,96.70514678955078,0.9999998807907104
555,7.952759265899658,90.44361114501953,1.0,36.49543380737305,35.5081672668457,1.0,47.47735595703125,77.68903350830078,1.0,73.8706283569336,107.89103698730469,0.9999210238456726,91.45587158203125,64.77828216552734,1.0,179.68202209472656,126.84800720214844,1.0,103.74947357177734,96.11905670166016,0.9999999403953552
556,4.876107692718506,92.3399887084961,0.9999998211860657,37.181087493896484,35.06571960449219,1.0,47.40468215942383,77.68616485595703,1.0,74.0682601928711,107.73529815673828,0.9999402761459351,91.53511047363281,64.67570495605469,1.0,180.4733123779297,126.72280883789062,1.0,103.87450408935547,95.92155456542969,1.0
557,5.460362911224365,98.99971008300781,0.9999994039535522,32.49165725708008,38.27738571166992,1.0,45.11188888549805,80.41221618652344,1.0,70.24396514892578,110.83842468261719,0.9999973177909851,89.15872192382812,66.46924591064453,1.0,177.67764282226562,130.19554138183594,1.0,100.8984146118164,97.08248901367188,1.0
558,4.827853202819824,101.10242462158203,0.9999978542327881,29.78751564025879,38.29763412475586,1.0,43.84360122680664,81.39958953857422,1.0,69.544189453125,112.28562927246094,0.9999989867210388,88.69315338134766,67.96674346923828,1.0,178.2670440673828,129.4125518798828,1.0,100.16397857666016,98.04307556152344,1.0
559,0.48598384857177734,98.73275756835938,0.9988716244697571,24.03146743774414,46.812740325927734,0.9999998807907104,42.622093200683594,82.78314208984375,1.0,68.87655639648438,113.75566864013672,0.9999996423721313,88.69058227539062,69.28143310546875,1.0,175.3238525390625,131.44114685058594,1.0,99.80486297607422,99.85460662841797,1.0
560,1.7669587135314941,95.6595687866211,0.9995051026344299,24.56296157836914,46.668975830078125,0.9999999403953552,42.96152114868164,82.58495330810547,1.0,69.9708480834961,112.5357666015625,0.9999982118606567,87.72675323486328,69.50492095947266,0.9999998807907104,178.08938598632812,128.4169921875,1.0,100.94332122802734,98.82910919189453,1.0
561,-4.112823486328125,88.56193542480469,0.12267681956291199,28.68089485168457,40.28765869140625,1.0,41.15625762939453,80.42858123779297,1.0,68.83882904052734,114.20315551757812,0.9999982118606567,87.69204711914062,70.45931243896484,0.9999998807907104,174.3031768798828,131.32797241210938,1.0,100.60595703125,99.38510131835938,1.0
562,0.2768740653991699,87.316162109375,0.9991641640663147,35.23856735229492,43.07365798950195,1.0,45.000606536865234,78.71485900878906,1.0,69.94171905517578,113.12200164794922,0.9999973773956299,89.16584014892578,68.66812896728516,1.0,175.19906616210938,130.80201721191406,1.0,100.9437026977539,97.42234802246094,1.0
563,6.5226593017578125,86.29069519042969,0.9999946355819702,43.28093338012695,39.35718536376953,0.9999970197677612,48.68257141113281,75.56242370605469,0.9999864101409912,69.93426513671875,109.94124603271484,0.9999998807907104,90.92474365234375,69.00260925292969,1.0,177.97360229492188,131.2769775390625,1.0,101.97166442871094,98.27362823486328,1.0
564,11.912983894348145,79.82209014892578,0.999866247177124,49.86802291870117,30.46078872680664,0.9999998807907104,51.668758392333984,69.42823028564453,0.9998956918716431,71.22579956054688,106.8997573852539,0.9999997615814209,92.57657623291016,68.71599578857422,0.9999998807907104,175.20123291015625,134.12599182128906,1.0,104.264404296875,97.40235900878906,1.0
565,10.278168678283691,74.19639587402344,0.9998981952667236,52.92539978027344,24.305925369262695,0.9999998211860657,51.0001220703125,69.01885986328125,0.9990659952163696,68.52195739746094,108.13126373291016,0.9999997615814209,91.17193603515625,69.4803695678711,1.0,172.53489685058594,136.32354736328125,1.0,102.44538879394531,99.8298110961914,1.0
566,17.87811279296875,67.17346954345703,0.9999988675117493,68.94070434570312,27.69858169555664,0.9999998807907104,52.74811935424805,67.80243682861328,0.9994531273841858,70.52950286865234,107.79552459716797,0.9999990463256836,97.8941421508789,68.85404968261719,0.9999984502792358,169.52713012695312,141.4822540283203,1.0,104.69646453857422,99.83077239990234,1.0
567,21.104978561401367,61.78544235229492,0.9999997615814209,72.65748596191406,28.44358253479004,0.9999996423721313,60.46409225463867,62.68394470214844,0.9971113204956055,72.86832427978516,105.46574401855469,0.9999969601631165,101.27306365966797,68.47144317626953,0.9999958276748657,169.79681396484375,140.9556427001953,1.0,106.86151885986328,100.51321411132812,1.0
568,18.016735076904297,58.06257629394531,0.9999998807907104,68.28065490722656,33.15815353393555,1.0,54.51580047607422,64.22093200683594,0.9958949089050293,70.92613220214844,104.88544464111328,0.9999902248382568,101.05828857421875,69.42964935302734,0.9999890327453613,170.8339080810547,144.70761108398438,1.0,105.77059173583984,101.01811981201172,0.9999986290931702
569,10.993546485900879,68.6963882446289,1.0,58.563758850097656,24.211307525634766,1.0,59.05924987792969,65.54645538330078,1.0,68.45441436767578,107.53719329833984,1.0,87.86006927490234,69.67916107177734,1.0,168.30935668945312,140.9876251220703,0.9999678134918213,97.77327728271484,102.48585510253906,1.0
570,15.392863273620605,79.50039672851562,1.0,46.32733154296875,28.02640724182129,1.0,57.234039306640625,67.9425048828125,1.0,69.56593322753906,107.51348876953125,1.0,90.84917449951172,71.32160949707031,1.0,167.6719970703125,142.91061401367188,1.0,97.65188598632812,99.08311462402344,1.0
571,16.341777801513672,83.69145965576172,1.0,46.089271545410156,34.65013885498047,1.0,55.607852935791016,70.37489318847656,1.0,68.77030944824219,106.31334686279297,1.0,89.5389633178711,69.7957763671875,1.0,169.77745056152344,144.28985595703125,1.0,95.94330596923828,98.1887435913086,1.0
572,8.978034973144531,79.43850708007812,0.999718189239502,45.71986770629883,33.21281814575195,0.9999998807907104,52.88875198364258,68.05361938476562,0.9999979734420776,71.06073760986328,105.85682678222656,0.9999984502792358,93.50346374511719,67.46855926513672,0.9999998807907104,171.0644073486328,144.0388946533203,1.0,102.30809020996094,98.61297607421875,0.9999998807907104
